,State,County,Heart Disease Mortality Rate,Value Unit,Location ID
52889,VA,Clarke County,319.7,"per 100,000 population",51043
52890,VA,Craig County,293.5,"per 100,000 population",51045
52891,VA,Culpeper County,285.8,"per 100,000 population",51047
52892,VA,Cumberland County,281.0,"per 100,000 population",51049
52893,VA,Dickenson County,459.2,"per 100,000 population",51051
52894,VA,Dinwiddie County,329.5,"per 100,000 population",51053
52895,VA,Essex County,362.6,"per 100,000 population",51057
52896,VA,Fairfax County County,177.7,"per 100,000 population",51059
52897,VA,Fauquier County,261.2,"per 100,000 population",51061
52898,VA,Floyd County,306.6,"per 100,000 population",51063
52899,VA,Fluvanna County,272.6,"per 100,000 population",51065
52900,VA,Franklin County County,287.8,"per 100,000 population",51067
52901,VA,Frederick County,291.4,"per 100,000 population",51069
52902,VA,Giles County,394.6,"per 100,000 population",51071
52903,VA,Gloucester County,327.9,"per 100,000 population",51073
52904,VA,Goochland County,270.3,"per 100,000 population",51075
52905,VA,Grayson County,259.7,"per 100,000 population",51077
52906,VA,Greene County,298.4,"per 100,000 population",51079
52907,VA,Greensville County,489.3,"per 100,000 population",51081
52908,VA,Halifax County,347.0,"per 100,000 population",51083
52909,VA,Hanover County,291.5,"per 100,000 population",51085
52910,VA,Henrico County,295.5,"per 100,000 population",51087
52911,VA,Henry County,340.6,"per 100,000 population",51089
52912,VA,Highland County,276.2,"per 100,000 population",51091
52913,VA,Isle of Wight County,315.3,"per 100,000 population",51093
52914,VA,James City County,242.9,"per 100,000 population",51095
52915,VA,King and Queen County,365.6,"per 100,000 population",51097
52916,VA,King George County,275.0,"per 100,000 population",51099
52917,VA,King William County,331.7,"per 100,000 population",51101
52918,VA,Lancaster County,323.3,"per 100,000 population",51103
52919,VA,Lee County,435.3,"per 100,000 population",51105
52920,VA,Loudoun County,200.4,"per 100,000 population",51107
52921,VA,Louisa County,320.7,"per 100,000 population",51109
52922,VA,Lunenburg County,410.1,"per 100,000 population",51111
52923,VA,Madison County,307.8,"per 100,000 population",51113
52924,VA,Mathews County,324.3,"per 100,000 population",51115
52925,VA,Mecklenburg County,367.9,"per 100,000 population",51117
52926,VA,Middlesex County,354.2,"per 100,000 population",51119
52927,VA,Montgomery County,291.5,"per 100,000 population",51121
52928,VA,Nelson County,341.7,"per 100,000 population",51125
52929,VA,New Kent County,301.5,"per 100,000 population",51127
52930,VA,Northampton County,352.1,"per 100,000 population",51131
52931,VA,Northumberland County,310.3,"per 100,000 population",51133
52932,VA,Nottoway County,456.3,"per 100,000 population",51135
52933,VA,Orange County,322.8,"per 100,000 population",51137
52934,VA,Page County,327.0,"per 100,000 population",51139
52935,VA,Patrick County,362.4,"per 100,000 population",51141
52936,VA,Pittsylvania County,326.3,"per 100,000 population",51143
52937,VA,Powhatan County,270.6,"per 100,000 population",51145
52938,VA,Prince Edward County,369.5,"per 100,000 population",51147
52939,VA,Prince George County,262.3,"per 100,000 population",51149
52940,VA,Prince William County,204.2,"per 100,000 population",51153
52941,VA,Pulaski County,371.1,"per 100,000 population",51155
52942,VA,Rappahannock County,268.3,"per 100,000 population",51157
52943,VA,Richmond County County,356.8,"per 100,000 population",51159
52944,VA,Roanoke County County,292.6,"per 100,000 population",51161
52945,VA,Rockbridge County,272.4,"per 100,000 population",51163
52946,VA,Rockingham County,266.2,"per 100,000 population",51165
52947,VA,Russell County,441.1,"per 100,000 population",51167
52948,VA,Scott County,398.9,"per 100,000 population",51169
52949,VA,Shenandoah County,275.9,"per 100,000 population",51171
52950,VA,Smyth County,405.3,"per 100,000 population",51173
52951,VA,Southampton County,351.3,"per 100,000 population",51175
52952,VA,Spotsylvania County,293.2,"per 100,000 population",51177
52953,VA,Stafford County,284.1,"per 100,000 population",51179
52954,VA,Surry County,292.5,"per 100,000 population",51181
52955,VA,Sussex County,377.7,"per 100,000 population",51183
52956,VA,Tazewell County,425.0,"per 100,000 population",51185
52957,VA,Warren County,319.8,"per 100,000 population",51187
52958,VA,Washington County,321.0,"per 100,000 population",51191
52959,VA,Westmoreland County,332.4,"per 100,000 population",51193
52960,VA,Wise County,448.3,"per 100,000 population",51195
52961,VA,Wythe County,412.6,"per 100,000 population",51197
52962,VA,York County,226.7,"per 100,000 population",51199
52963,VA,Alexandria City,220.4,"per 100,000 population",51510
52964,VA,Bristol City,471.6,"per 100,000 population",51520
52965,VA,Buena Vista City,323.5,"per 100,000 population",51530
52966,VA,Charlottesville City,318.6,"per 100,000 population",51540
52967,VA,Chesapeake City,320.3,"per 100,000 population",51550
52968,VA,Colonial Heights City,350.9,"per 100,000 population",51570
52969,VA,Covington City,684.2,"per 100,000 population",51580
52970,VA,Danville City,482.0,"per 100,000 population",51590
52971,VA,Emporia City,502.0,"per 100,000 population",51595
52972,VA,Fairfax City,252.6,"per 100,000 population",51600
52973,VA,Falls Church City,179.8,"per 100,000 population",51610
52974,VA,Franklin City,534.8,"per 100,000 population",51620
52975,VA,Fredericksburg City,287.8,"per 100,000 population",51630
52976,VA,Galax City,469.0,"per 100,000 population",51640
52977,VA,Hampton City,345.7,"per 100,000 population",51650
52978,VA,Harrisonburg City,321.3,"per 100,000 population",51660
52979,VA,Hopewell City,435.1,"per 100,000 population",51670
52980,VA,Lexington City,307.1,"per 100,000 population",51678
52981,VA,Lynchburg City,353.4,"per 100,000 population",51680
52982,VA,Manassas City,296.2,"per 100,000 population",51683
52983,VA,Manassas Park City,168.5,"per 100,000 population",51685
52984,VA,Martinsville City,589.8,"per 100,000 population",51690
52985,VA,Newport News City,331.6,"per 100,000 population",51700
52986,VA,Norfolk City,392.2,"per 100,000 population",51710
52987,VA,Norton City,450.8,"per 100,000 population",51720
52988,VA,Petersburg City,538.1,"per 100,000 population",51730
52989,VA,Poquoson City,340.4,"per 100,000 population",51735
52990,VA,Portsmouth City,404.5,"per 100,000 population",51740
52991,VA,Radford City,347.2,"per 100,000 population",51750
52992,VA,Richmond City,335.7,"per 100,000 population",51760
52993,VA,Roanoke City,405.9,"per 100,000 population",51770
52994,VA,Salem City,338.4,"per 100,000 population",51775
52995,VA,Staunton City,382.3,"per 100,000 population",51790
52996,VA,Suffolk City,339.1,"per 100,000 population",51800
52997,VA,Virginia Beach City,269.3,"per 100,000 population",51810
52998,VA,Waynesboro City,347.8,"per 100,000 population",51820
52999,VA,Williamsburg City,227.8,"per 100,000 population",51830
53000,VA,Winchester City,303.0,"per 100,000 population",51840
55351,VT,Addison County,293.3,"per 100,000 population",50001
55352,VT,Bennington County,329.8,"per 100,000 population",50003
55353,VT,Caledonia County,304.0,"per 100,000 population",50005
55354,VT,Chittenden County,242.4,"per 100,000 population",50007
55355,VT,Essex County,301.1,"per 100,000 population",50009
55356,VT,Franklin County,340.1,"per 100,000 population",50011
55357,VT,Grand Isle County,238.5,"per 100,000 population",50013
55358,VT,Lamoille County,266.1,"per 100,000 population",50015
55359,VT,Orange County,299.3,"per 100,000 population",50017
55360,VT,Orleans County,327.3,"per 100,000 population",50019
55361,VT,Rutland County,331.2,"per 100,000 population",50021
55362,VT,Washington County,303.6,"per 100,000 population",50023
55363,VT,Windham County,297.0,"per 100,000 population",50025
55364,VT,Windsor County,301.7,"per 100,000 population",50027
55621,WA,Adams County,284.7,"per 100,000 population",53001
55622,WA,Asotin County,303.0,"per 100,000 population",53003
55623,WA,Benton County,274.8,"per 100,000 population",53005
55624,WA,Chelan County,229.8,"per 100,000 population",53007
55625,WA,Clallam County,244.3,"per 100,000 population",53009
55626,WA,Clark County,270.1,"per 100,000 population",53011
55627,WA,Columbia County,259.6,"per 100,000 population",53013
55628,WA,Cowlitz County,339.6,"per 100,000 population",53015
55629,WA,Douglas County,258.6,"per 100,000 population",53017
55630,WA,Ferry County,306.2,"per 100,000 population",53019
55631,WA,Franklin County,250.3,"per 100,000 population",53021
55632,WA,Garfield County,290.4,"per 100,000 population",53023
55633,WA,Grant County,320.9,"per 100,000 population",53025
55634,WA,Grays Harbor County,306.0,"per 100,000 population",53027
55635,WA,Island County,255.8,"per 100,000 population",53029
55636,WA,Jefferson County,250.0,"per 100,000 population",53031
55637,WA,King County,225.9,"per 100,000 population",53033
55638,WA,Kitsap County,283.4,"per 100,000 population",53035
55639,WA,Kittitas County,255.3,"per 100,000 population",53037
55640,WA,Klickitat County,231.5,"per 100,000 population",53039
55641,WA,Lewis County,354.1,"per 100,000 population",53041
55642,WA,Lincoln County,288.3,"per 100,000 population",53043
55643,WA,Mason County,291.1,"per 100,000 population",53045
55644,WA,Okanogan County,274.4,"per 100,000 population",53047
55645,WA,Pacific County,428.1,"per 100,000 population",53049
55646,WA,Pend Oreille County,287.1,"per 100,000 population",53051
55647,WA,Pierce County,320.1,"per 100,000 population",53053
55648,WA,San Juan County,175.4,"per 100,000 population",53055
55649,WA,Skagit County,253.1,"per 100,000 population",53057
55650,WA,Skamania County,253.6,"per 100,000 population",53059
55651,WA,Snohomish County,253.4,"per 100,000 population",53061
55652,WA,Spokane County,264.3,"per 100,000 population",53063
55653,WA,Stevens County,301.8,"per 100,000 population",53065
55654,WA,Thurston County,261.1,"per 100,000 population",53067
55655,WA,Wahkiakum County,326.0,"per 100,000 population",53069
55656,WA,Walla Walla County,257.3,"per 100,000 population",53071
55657,WA,Whatcom County,242.9,"per 100,000 population",53073
55658,WA,Whitman County,282.3,"per 100,000 population",53075
55659,WA,Yakima County,359.3,"per 100,000 population",53077
56341,WI,Adams County,324.4,"per 100,000 population",55001
56342,WI,Ashland County,338.5,"per 100,000 population",55003
56343,WI,Barron County,307.3,"per 100,000 population",55005
56344,WI,Bayfield County,264.8,"per 100,000 population",55007
56345,WI,Brown County,328.2,"per 100,000 population",55009
56346,WI,Buffalo County,310.6,"per 100,000 population",55011
56347,WI,Burnett County,288.3,"per 100,000 population",55013
56348,WI,Calumet County,316.4,"per 100,000 population",55015
56349,WI,Chippewa County,307.2,"per 100,000 population",55017
56350,WI,Clark County,303.1,"per 100,000 population",55019
56351,WI,Columbia County,308.9,"per 100,000 population",55021
56352,WI,Crawford County,286.8,"per 100,000 population",55023
56353,WI,Dane County,240.9,"per 100,000 population",55025
56354,WI,Dodge County,315.9,"per 100,000 population",55027
56355,WI,Door County,328.5,"per 100,000 population",55029
56356,WI,Douglas County,273.7,"per 100,000 population",55031
56357,WI,Dunn County,282.8,"per 100,000 population",55033
56358,WI,Eau Claire County,310.2,"per 100,000 population",55035
56359,WI,Florence County,352.8,"per 100,000 population",55037
56360,WI,Fond du Lac County,288.0,"per 100,000 population",55039
56361,WI,Forest County,352.7,"per 100,000 population",55041
56362,WI,Grant County,287.9,"per 100,000 population",55043
56363,WI,Green County,275.0,"per 100,000 population",55045
56364,WI,Green Lake County,318.7,"per 100,000 population",55047
56365,WI,Iowa County,268.9,"per 100,000 population",55049
56366,WI,Iron County,367.6,"per 100,000 population",55051
56367,WI,Jackson County,279.0,"per 100,000 population",55053
56368,WI,Jefferson County,303.7,"per 100,000 population",55055
56369,WI,Juneau County,286.0,"per 100,000 population",55057
56370,WI,Kenosha County,353.7,"per 100,000 population",55059
56371,WI,Kewaunee County,260.5,"per 100,000 population",55061
56372,WI,La Crosse County,253.9,"per 100,000 population",55063
56373,WI,Lafayette County,271.1,"per 100,000 population",55065
56374,WI,Langlade County,315.5,"per 100,000 population",55067
56375,WI,Lincoln County,315.2,"per 100,000 population",55069
56376,WI,Manitowoc County,301.3,"per 100,000 population",55071
56377,WI,Marathon County,296.1,"per 100,000 population",55073
56378,WI,Marinette County,355.2,"per 100,000 population",55075
56379,WI,Marquette County,296.4,"per 100,000 population",55077
56380,WI,Menominee County,331.3,"per 100,000 population",55078
56381,WI,Milwaukee County,363.7,"per 100,000 population",55079
56382,WI,Monroe County,297.7,"per 100,000 population",55081
56383,WI,Oconto County,335.0,"per 100,000 population",55083
56384,WI,Oneida County,339.6,"per 100,000 population",55085
56385,WI,Outagamie County,300.1,"per 100,000 population",55087
56386,WI,Ozaukee County,283.2,"per 100,000 population",55089
56387,WI,Pepin County,294.6,"per 100,000 population",55091
56388,WI,Pierce County,271.9,"per 100,000 population",55093
56389,WI,Polk County,299.8,"per 100,000 population",55095
56390,WI,Portage County,271.6,"per 100,000 population",55097
56391,WI,Price County,334.1,"per 100,000 population",55099
56392,WI,Racine County,340.5,"per 100,000 population",55101
56393,WI,Richland County,303.0,"per 100,000 population",55103
56394,WI,Rock County,328.1,"per 100,000 population",55105
56395,WI,Rusk County,318.4,"per 100,000 population",55107
56396,WI,St. Croix County,228.5,"per 100,000 population",55109
56397,WI,Sauk County,309.6,"per 100,000 population",55111
56398,WI,Sawyer County,333.6,"per 100,000 population",55113
56399,WI,Shawano County,311.8,"per 100,000 population",55115
56400,WI,Sheboygan County,316.2,"per 100,000 population",55117
56401,WI,Taylor County,311.3,"per 100,000 population",55119
56402,WI,Trempealeau County,330.5,"per 100,000 population",55121
56403,WI,Vernon County,311.0,"per 100,000 population",55123
56404,WI,Vilas County,362.1,"per 100,000 population",55125
56405,WI,Walworth County,313.2,"per 100,000 population",55127
56406,WI,Washburn County,315.5,"per 100,000 population",55129
56407,WI,Washington County,283.8,"per 100,000 population",55131
56408,WI,Waukesha County,237.6,"per 100,000 population",55133
56409,WI,Waupaca County,327.3,"per 100,000 population",55135
56410,WI,Waushara County,380.0,"per 100,000 population",55137
56411,WI,Winnebago County,265.6,"per 100,000 population",55139
56412,WI,Wood County,273.2,"per 100,000 population",55141
57533,WV,Barbour County,371.7,"per 100,000 population",54001
